,id,nome,numero,ano,datApresentacao,txtEmenta,txtExplicacaoEmenta,qtdAutores,indGenero,qtdOrgaosComEstado,tipoProposicao_id,tipoProposicao_sigla,tipoProposicao_nome,orgaoNumerador_sigla,orgaoNumerador_nome,orgaoNumerador_id,regime_txtRegime,regime_codRegime,apreciacao_txtApreciacao,apreciacao_id,autor1_txtSiglaPartido,autor1_idecadastro,autor1_txtNomeAutor,autor1_codPartido,autor1_txtSiglaUF,ultimoDespacho_datDespacho,ultimoDespacho_txtDespacho,situacao_id,situacao_descricao,situacao_principal_proposicaoPrincipal,situacao_principal_codProposicaoPrincipal,situacao_orgao_codOrgaoEstado,situacao_orgao_siglaOrgaoEstado
60,2160442,PL 9026/2017,9026,2017,7/11/2017 16:55:00,"Altera a Lei nº 10.257, de 10 de julho de 2001, para incluir, entre os instrumentos da política urbana, mecanismos de incentivo à produção local de alimentos.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PT,178986,Nilto Tatto,134,SP,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
61,2160441,PL 9025/2017,9025,2017,7/11/2017 16:54:00,"Altera a Lei nº 11.124, de 16 de junho de 2005, para incluir nas políticas nacionais de habitação de interesse social mecanismos de incentivo à produção local de alimentos.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PT,178986,Nilto Tatto,134,SP,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
62,2160423,PL 9024/2017,9024,2017,7/11/2017 16:17:00,"""Acrescenta parágrafo único ao artigo 21 da Lei nº 8.935, de 18 de novembro de 1994 (Serviços Notariais e de Registro) "".",Trata da situação de empregados de cartórios no caso de alteração da titularidade do serviço notarial e de registro.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PT,113247,Valmir Prascidelli,134,SP,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
63,2160412,PL 9023/2017,9023,2017,7/11/2017 16:02:00,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que ""institui o Código de Trânsito Brasileiro"", para instituir a obrigatoriedade do uso de imagem na autuação das infrações de trânsito por parada e estacionamento em local proibido, pelo não uso do cinto de segurança, assim como pelo uso do telefone celular.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PSD,74273,Jefferson Campos,127,SP,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
64,2160394,PL 9022/2017,9022,2017,7/11/2017 15:36:00,"Altera o art. 1º da Medida Provisória nº 2.199- 14, de 24 de agosto de 2001, prorrogando o prazo para a aprovação de projeto protocolizado e aprovado até 31 de dezembro de 2043 para instalação, ampliação, modernização ou diversificação, enquadrado em setores da economia considerados, em ato do Poder Executivo, prioritários para o desenvolvimento regional, nas áreas de atuação da Superintendência do Desenvolvimento do Nordeste - SUDENE e da Superintendência do Desenvolvimento da Amazônia - SUDAM,",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PR,178846,Alfredo Nascimento,168,AM,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
65,2160374,PL 9021/2017,9021,2017,7/11/2017 15:12:00,Institui o Dia Nacional do Procurador Municipal,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PV,178871,Evair Vieira de Melo,140,ES,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
66,2160362,PL 9020/2017,9020,2017,7/11/2017 14:51:00,"Altera a Lei nº Lei nº 11.671, de 08 de Maio de 2008, para alterar o tempo de permanência do preso no estabelecimento penal federal.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,SD,178894,Laudivio Carvalho,224,MG,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
67,2160360,PL 9019/2017,9019,2017,7/11/2017 14:47:00,Veda o acesso de crianças e adolescentes a manifestações artísticas que incitem à sexualidade e ao erotismo.,"Altera a Lei nº 8.069, de 1990.",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,SD,178894,Laudivio Carvalho,224,MG,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
68,2160338,PL 9018/2017,9018,2017,7/11/2017 14:29:00,"Altera a Lei 8.069, de 13 de julho de 1990, que ""dispõe sobre o Estatuto da Criança e do Adolescente"".",Trata de exame visando ao diagnóstico e terapêutica de anormalidades no metabolismo do recém-nascido.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,141401,Carlos Bezerra,111,MT,10/11/2017 13:09:00,"Apense-se à(ao) PL-6771/2016. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 6771/2016,2121919,2014,CSSF
69,2160300,PL 9017/2017,9017,2017,7/11/2017 13:25:00,"Altera a Lei no 9.605, de 12 de fevereiro de 1998 - Lei de Crimes Ambientais, para determinar que a sanção administrativa de destruição dos instrumentos utilizados no cometimento de infrações ambientais somente ocorrerá após o devido processo administrativo, no qual se demonstre a impossibilidade de destinação diversa da destruição.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PMDB,74079,José Priante,111,PA,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
70,2160299,PL 9016/2017,9016,2017,7/11/2017 13:18:00,Altera os artigos 304 e 305 da Lei nº 9.503 de 23 de Setembro de 1997 - Código de Trânsito Brasileiro - para aumentar as penas dos crimes de omissão de socorro e fuga do local de acidente.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PR,178928,Christiane de Souza Yared,168,PR,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
71,2160298,PL 9015/2017,9015,2017,7/11/2017 13:17:00,"Altera o artigo 302 do Decreto-Lei no 3.689, de 3 de outubro de 1941 - Código de Processo Penal para acrescentar nova hipótese de flagrante delito.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,Especial,18,Proposição Sujeita à Apreciação do Plenário,5,PR,178928,Christiane de Souza Yared,168,PR,10/11/2017 13:08:00,Apense-se à(ao) PL-1910/2011. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Especial,,,PL 1910/2011,513755,537399,PL804510
72,2160292,PL 9014/2017,9014,2017,7/11/2017 13:05:00,Altera o prazo fixado pelo Estatuto da Ordem dos Advogados do Brasil para que o advogado possa candidatar-se à eleição dos membros de todos os órgãos da OAB.,Altera a Lei nº 8.906 de 1994.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PMDB,178897,Rodrigo Pacheco,111,MG,10/11/2017 13:07:00,"Apense-se à(ao) PL-7053/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 7053/2017,2124806,2003,CCJC
73,2160291,PL 9013/2017,9013,2017,7/11/2017 13:05:00,"Determina que o estágio profissional de advocacia, com duração de dois anos, possa ser realizado nos últimos três anos do curso jurídico.",Altera a Lei nº 8.906 de 1994.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PMDB,178897,Rodrigo Pacheco,111,MG,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
74,2160290,PL 9012/2017,9012,2017,7/11/2017 13:04:00,"Altera o artigo 55 da Lei nº 8.906, de 4 de julho de 1994 - que dispõe sobre o Estatuto da Advocacia e a Ordem dos Advogados do Brasil - OAB, para fins de alterar a composição da Diretoria do Conselho Federal da OAB.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PMDB,178897,Rodrigo Pacheco,111,MG,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
75,2160251,PL 9011/2017,9011,2017,7/11/2017 11:04:00,"Altera a Lei nº 13.089, de 12 de janeiro de 2015 - Estatuto da Metrópole, para estabelecer novo prazo para elaboração do Plano de Desenvolvimento Urbano Integrado - PDUI,  e dispõe sobre critérios de realização de audiências públicas durante o processo de sua elaboração. Altera, ainda, a Lei nº 12.587, de 3 de janeiro de 2012, que institui as diretrizes da Política Nacional de Mobilidade Urbana, para estipular novo prazo para a elaboração do Plano de Mobilidade Urbana.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSDB,178984,Miguel Haddad,128,SP,10/11/2017 13:07:00,"Às Comissões de Viação e Transportes; Desenvolvimento Urbano e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2016,CVT
76,2160227,PL 9010/2017,9010,2017,6/11/2017 20:42:00,"Confere ao Município de Águas de Lindóia, no Estado de São Paulo, o título de Capital Nacional das Águas Termais.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PR,178829,Capitão Augusto,168,SP,10/11/2017 13:22:00,"Às Comissões de Cultura e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,536996,CCULT
77,2160220,PL 9009/2017,9009,2017,6/11/2017 20:10:00,"Revoga os artigos 122, 123, 124 e 125, da Lei nº 7.210, de 11 de junho de 1984 - Lei de Execução Penal.",Dispõe sobre saída temporária dos condenados que cumprem pena em regime semi-aberto.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PMDB,160651,Rogério Peninha Mendonça,111,SC,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
78,2160217,PL 9008/2017,9008,2017,6/11/2017 19:56:00,"Altera a Lei nº 10.098, de 2000, e a Lei nº 10.741, de 2003, para dispor sobre gratuidade das vagas de estacionamento rotativo reservadas em vias públicas para os veículos que transportam pessoas com deficiência ou idosos.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,PT,178873,Helder Salomão,134,ES,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
86,2160124,PL 9000/2017,9000,2017,1/11/2017 18:19:00,"Altera a Lei nº 8.313, de 23 de dezembro de 1991, com a finalidade de criminalizar a conduta de utilização de recursos públicos para a realização de projetos que promovam a sexualização precoce de crianças e adolescentes ou façam apologia a crimes ou atividades criminosas.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,DEM,74399,Onyx Lorenzoni,202,RS,10/11/2017 13:22:00,"Às Comissões de Cultura e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,536996,CCULT
88,2160047,PL 8998/2017,8998,2017,1/11/2017 11:41:00,"Acrescenta o parágrafo 2º ao Art. 302 da Lei nº 9.503 (Código de Trânsito Brasileiro), de 23 de setembro de 1.997, para caracterizar crime DOLOSO contra a vida e INAFIANÇAVEL o agente que sob influencia de álcool, substancia tóxica ou entorpecente praticar homicídio ao volante de veiculo automotor.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PSC,148134,Professor Victório Galli,126,MT,10/11/2017 14:18:00,"Apense-se à(ao) PL-1239/2015. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",,,PL 1239/2015,1215271,2003,CCJC
89,2160041,PL 8996/2017,8996,2017,1/11/2017 11:39:00,"Dispõe sobre a instituição do ""Passe Livre para os integrantes dos órgãos constantes no art. 144 da Constituição Federal"" no sistema de transporte Público coletivo.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PR,178865,Cabo Sabino,168,CE,10/11/2017 13:06:00,"Apense-se à(ao) PL-3544/2008. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 3544/2008,399113,2003,CCJC
90,2160042,PL 8997/2017,8997,2017,1/11/2017 11:39:00,"Altera a Lei nº 13.146, de 6 de julho de 2015, para dispor sobre a produção de publicações em Braille no território nacional.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PR,178865,Cabo Sabino,168,CE,10/11/2017 13:22:00,"Às Comissões de Defesa dos Direitos das Pessoas com Deficiência e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,537480,CPD
91,2159980,PL 8995/2017,8995,2017,31/10/2017 20:57:00,"Altera a Lei nº 7.102, de 20 de junho de 1983, disciplinando o uso de armas e equipamentos de proteção individual para vigilantes em serviço ou quando em transporte de valores.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,.,99,.,99,DEM,74399,Onyx Lorenzoni,202,RS,,,905,Aguardando Despacho do Presidente da Câmara dos Deputados,,0,100001,SECAP(SGM)
92,2159979,PL 8994/2017,8994,2017,31/10/2017 20:45:00,"Altera a Lei nº 9.503, de 23 de setembro de 1997 - Código de Trânsito Brasileiro, para dispor sobre a validade do Certificado de Licenciamento Anual.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,195143,André Amaral,111,PB,10/11/2017 13:22:00,"Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2016,CVT
93,2159978,PL 8993/2017,8993,2017,31/10/2017 20:45:00,"Acrescenta parágrafo único ao art. 1º da Lei nº 13.444, de 11 de maio de 2017.",Dispõe sobre a identificação civil nacional do portador de necessidades especiais.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PMDB,195143,André Amaral,111,PB,10/11/2017 13:05:00,"Apense-se à(ao) PL-8045/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 8045/2017,2144039,180,PLEN
94,2159968,PL 8992/2017,8992,2017,31/10/2017 19:59:00,"Altera a Lei nº 7.716, de cinco de janeiro de 1989, que define os crimes resultantes de preconceito de raça ou de cor (Crimes de Ódio) para incluir a misoginia neste rol.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Urgência (Art. 155, RICD)",21,Proposição Sujeita à Apreciação do Plenário,5,PT,178973,Ana Perugini,134,SP,10/11/2017 13:22:00,"Apense-se à(ao) PL-5944/2016. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Urgência (Art. 155, RICD)",925,Tramitando em Conjunto,PL 5944/2016,2093328,180,PLEN
95,2159964,PL 8991/2017,8991,2017,31/10/2017 19:51:00,"Altera o art. 58 da Consolidação das Leis do Trabalho-CLT, para dispor sobre as horas in itinere.",Altera o Decreto Lei nº 5452 de 1943.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Prioridade (Art. 151, II, RICD)",20,Proposição Sujeita à Apreciação do Plenário,5,PT,133373,Marco Maia,134,RS,10/11/2017 14:12:00,"Apense-se à(ao) PL-1115/1995. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",925,Tramitando em Conjunto,PL 1115/1995,16272,2014,CSSF
96,2159940,PL 8990/2017,8990,2017,31/10/2017 19:25:00,"Altera a Lei nº 13.021, de 8 de agosto de 2014, que dispõe sobre o exercício e a fiscalização das atividades farmacêuticas, a fim de dispor que as clínicas e consultórios que mantêm estoque de medicamentos para serem usados exclusivamente em exames estarão dispensados da exigência de assistência técnica de farmacêutico habilitado para seu funcionamento.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PP,160655,Ricardo Izar,115,SP,10/11/2017 14:18:00,"Apense-se à(ao) PL-1544/2015. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",925,Tramitando em Conjunto,PL 1544/2015,1278900,2014,CSSF
97,2159925,PL 8989/2017,8989,2017,31/10/2017 18:57:00,"Acrescenta o art. 215-A ao Decreto-Lei no 2.848, de 7 de dezembro de 1940 - Código Penal.","Tipifica como crime o constrangimento sexual e qualquer relação forçada ou não consentida  em locais públicos,",1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação do Plenário,5,PT,178866,Luizianne Lins,134,CE,10/11/2017 13:22:00,"Apense-se à(ao) PL-6831/2010. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",,,PL 6831/2010,466907,2003,CCJC
98,2159920,PL 8988/2017,8988,2017,31/10/2017 18:52:00,Dispõe sobre sistema de segurança em rodovias.,,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PSDB,74655,Eduardo Barbosa,128,MG,10/11/2017 14:12:00,"Apense-se à(ao) PL-5717/2016. Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",,,PL 5717/2016,2090166,2015,CTASP
99,2159911,PL 8987/2017,8987,2017,31/10/2017 18:36:00,"Altera a Lei nº 10.931, de 2 de agosto de 2004, para permitir a emissão de cédula de crédito bancário sob a forma escritural e equiparar a cédula de crédito eletrônica à cedularmente constituída para fins de cobrança.",,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,141401,Carlos Bezerra,111,MT,10/11/2017 14:32:00,"Às Comissões de Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2010,CFT
100,2159910,PL 8986/2017,8986,2017,31/10/2017 18:35:00,"Inclui no Anexo da Lei nº 5.917, de 10 de setembro de 1973, que dispõe sobre o Plano Nacional de Viação, o trecho rodoviário que especifica.",Inclui trecho da rodovia estadual MT-358 na relação descritiva das rodovias do Sistema Rodoviário Federal.,1,o,1,139,PL,Projeto de Lei,PLEN,PLENÁRIO,180,"Ordinária (Art. 151, III, RICD)",14,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,4,PMDB,198963,Rogério Silva,111,MT,10/11/2017 14:18:00,"Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",907,Aguardando Designação de Relator,,0,2016,CVT
